id ,number,rond,stock,daemi,link,price
3967,09121182054,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=413722,69000000
3968,09121173120,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=413723,69000000
3969,09122201244,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=413724,39000000
3970,09121025012,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=413725,155000000
3971,09121022511,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=413726,150000000
3972,09911644465,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414454,80000
3973,09919393898,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=412869,200000
3974,09919393897,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=412870,200000
3975,09901234842,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413150,250000
3976,09901234846,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413152,250000
3977,09901234941,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413153,250000
3978,09901234942,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413154,250000
3979,09901234945,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413155,250000
3980,09107436843,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415975,180000
3981,09100728772,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415970,180000
3982,09104629562,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415971,180000
3983,09100711929,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414514,120000
3984,09109895798,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414657,180000
3985,09108545251,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414662,130000
3986,09918700068,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414665,300000
3987,09218532300,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422214,50000
3988,09218532400,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422215,50000
3989,09218524001,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422217,50000
3990,09218524003,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422218,50000
3991,09218523800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422220,50000
3992,09221636001,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422221,60000
3993,09012919157,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417086,100000
3994,09012919173,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417087,100000
3995,09911234574,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416476,850000
3996,09911234581,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416477,850000
3997,09109915696,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414654,180000
3998,09190858037,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414519,120000
3999,09918700092,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414669,250000
4000,09918700093,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414670,250000
4001,09901234537,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413162,5000000
4002,09901234538,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413163,5000000
4003,09901234539,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413164,5000000
4004,09901234571,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413165,5000000
4005,09919393896,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=412871,200000
4006,09919393895,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=412872,200000
4007,09901234749,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=412874,250000
4008,09916333347,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414447,250000
4009,09104858789,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410706,130000
4010,09104858184,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410707,130000
4011,09195407914,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410717,160000
4012,09190438915,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410718,160000
4013,09199359374,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410631,500000
4014,09199359371,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410632,500000
4015,09199359370,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410633,500000
4016,09919393892,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410581,200000
4017,09104858986,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410704,130000
4018,09911222685,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408637,50000
4019,09911222689,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408638,50000
4020,09109575729,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408707,180000
4021,09109575778,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=408708,180000
4022,09101111120,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=377798,500000000
4023,09120044775,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=365627,18000000
4024,09120044776,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=365628,18000000
4025,09120044778,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=365629,16000000
4026,09354444400,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=359921,44000000
4027,09900111154,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381624,990000
4028,09901234527,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=379148,2500000
4029,09901234534,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=379154,2000000
4030,09355534444,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=386625,5800000
4031,09108111141,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=112164,4000000
4032,09903700087,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=341331,1200000
4033,09909400054,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=347616,1200000
4034,09906100012,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=314816,1500000
4035,09902300036,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=315848,1200000
4036,09902300073,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=308532,1200000
4037,09902300083,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=308533,1200000
4038,09039057474,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420334,199000
4039,09039057676,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420335,199000
4040,09039056464,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420329,199000
4041,09039056767,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420330,199000
4042,09109090407,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420746,1500000
4043,09109090408,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420747,1500000
4044,09126457158,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=424217,6000000
4045,09900284868,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424216,190000
4046,09900284878,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424215,190000
4047,09900284838,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424214,190000
4048,09370296674,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424213,60000
4049,09370296642,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424212,60000
4050,09981051065,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424211,750000
4052,09129984447,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=421928,6800000
4055,09200940095,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=424209,2000000
4056,09190103880,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424207,666000
4057,09194889028,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424206,666000
4058,09190105520,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424205,999000
4059,09190106630,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424204,999000
4061,09123983181,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423930,12000000
4062,09122912822,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423931,25000000
4063,09122509165,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423933,14000000
4064,09128470780,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423934,5500000
4065,09128024208,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423935,6500000
4066,09120501747,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423936,3800000
4068,09120501604,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423938,4000000
4069,09120408287,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423939,4000000
4070,09120408289,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423940,4000000
4071,09120408298,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423941,3800000
4072,09120501860,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423942,5000000
4073,09123847478,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423943,13000000
4074,09129685647,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423944,3800000
4075,09129685649,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423945,3800000
4076,09129681827,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423946,3800000
4077,09118882858,1,0,0,https://www.mobile.ir/simcard/details.aspx?id=422113,10000000
4078,09911222713,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408639,50000
4079,09911222763,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408641,50000
4080,09911222781,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408642,60000
4081,09102000223,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=406670,5500000
4082,09361042000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=417770,2500000
4083,09361552000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=417777,2500000
4084,09363042000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=418041,950000
4085,09352223639,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413407,550000
4086,09353334644,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=412577,580000
4087,09353337173,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=412569,580000
4088,09355557427,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416133,550000
4089,09352240405,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=408482,550000
4090,09352212425,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420314,550000
4091,09352212720,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420303,550000
4092,09352252245,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420295,600000
4094,09194607232,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414604,190000
4095,09925747255,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424178,80000
4096,09925747226,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424177,70000
4097,09925747225,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424176,80000
4098,09925747224,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424175,70000
4099,09925747223,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424174,70000
4100,09925747233,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424173,80000
4101,09925747229,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424172,70000
4102,09925747228,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424171,70000
4103,09925747208,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424170,70000
4104,09925747207,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424169,70000
4105,09925747206,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424168,70000
4106,09195444850,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424167,480000
4107,09195444830,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424166,480000
4108,09195444820,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424165,480000
4109,09195444290,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424164,480000
4110,09195444280,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424163,480000
4111,09195444230,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424162,480000
4112,09195444223,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424161,450000
4113,09195444277,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424160,450000
4114,09195444199,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424159,450000
4115,09195444177,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424158,450000
4116,09195444133,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424157,450000
4117,09195444170,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424156,480000
4118,09195444150,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424155,480000
4119,09195444130,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424154,480000
4120,09199836269,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424153,450000
4121,09199836268,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424152,450000
4122,09195444174,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424151,520000
4123,09195444074,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424150,500000
4124,09195444918,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424149,490000
4125,09195444118,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424148,470000
4126,09195444112,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424147,470000
4127,09199823006,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424146,600000
4128,09193345007,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424145,580000
4129,09199836004,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=424143,580000
4130,09195444429,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424142,850000
4131,09195444482,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424141,850000
4132,09195444467,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424140,850000
4133,09195444463,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424139,850000
4134,09195444462,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424138,850000
4135,09195444418,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424137,850000
4136,09195444409,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=424136,850000
4137,09196100074,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=379368,2200000
4138,09101666615,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=380294,1500000
4139,09912641996,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=381611,450000
4140,09912641985,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=381600,450000
4141,09912641986,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=381601,450000
4142,09912641987,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=381602,450000
4143,09901234507,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381677,5000000
4144,09900111167,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381633,990000
4145,09903700074,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=358212,500000
4146,09906100076,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=358190,350000
4147,09101155400,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=359339,2900000
4148,09197334428,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413085,150000
4149,09901234597,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413161,5000000
4150,09199869499,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413061,300000
4151,09199868848,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413064,250000
4152,09198828430,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413065,140000
4153,09198565570,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413070,140000
4154,09911644468,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414425,80000
4155,09906606095,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=414436,130000
4156,09901234875,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410670,180000
4157,09105987912,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416833,150000
4158,09051665100,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=421338,180000
4159,09057850202,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423589,180000
4160,09057850303,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423590,180000
4161,09057850404,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423591,180000
4162,09051630909,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423588,230000
4163,09051630808,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423587,230000
4164,09052070022,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=421324,140000
4165,09051770050,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=421323,150000
4166,09052144600,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422252,180000
4167,09052118400,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422250,180000
4168,09052133006,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422248,180000
4169,09052133009,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422249,180000
4170,09051766300,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422243,180000
4171,09051776009,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422242,180000
4172,09101303298,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=406005,1000000
4173,09131303298,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=406006,5000000
4174,09101403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406007,1000000
4175,09011403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406008,1000000
4176,09031403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406009,1000000
4177,09201403298,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=406010,1000000
4178,09021403298,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=406011,1000000
4179,09301403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406012,1000000
4180,09331403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406013,1000000
4181,09381403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406014,1000000
4182,09391403298,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406015,1000000
4183,09101103298,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=380976,1000000
4184,09363618189,0,0,0,https://www.mobile.ir/simcard/details.aspx?id=420837,199000000
4188,09126007383,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=379184,70000000
4189,09302211120,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=28596,10000000
4190,09128753761,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=395134,5500000
4191,09127858906,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424005,6500000
4192,09123805703,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424007,13000000
4193,09129797936,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=397152,8000000
4194,09361160925,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=384809,60000
4195,09371176860,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=389483,70000
4196,09199363030,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=389526,3900000
4197,09104441348,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=389558,180000
4198,09151400897,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=412060,3800000
4199,09109100101,1,0,0,https://www.mobile.ir/simcard/details.aspx?id=200533,110000000
4200,09904040195,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406165,95000
4201,09901030242,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406774,65000
4202,09904800212,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406971,90000
4203,09904800151,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406984,80000
4204,09334284000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413303,650000
4205,09338684000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413304,650000
4206,09904800226,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406980,80000
4207,09901030261,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406778,50000
4208,09904800163,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406991,55000
4209,09901030326,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406824,50000
4210,09904040167,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406147,95000
4211,09904040169,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406148,95000
4212,09904040186,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406161,95000
4213,09904800216,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406975,65000
4214,09901030278,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=406792,50000
4215,09901030279,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=406793,50000
4216,09904800142,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407007,65000
4217,09031111213,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422990,35000000
4218,09352151116,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423128,400000
4219,09352141116,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423129,400000
4220,09352141113,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423136,400000
4221,09352161118,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423138,400000
4222,09352131118,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423139,400000
4223,09011158030,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422093,190000
4224,09011158060,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422094,190000
4225,09011158070,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422095,190000
4226,09011158002,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422096,190000
4227,09011158003,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=422097,190000
4230,09125983547,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423924,10000000
4231,09129676413,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424026,4600000
4233,09028108239,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407259,30000
4234,09028108246,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407260,30000
4235,09028108254,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407261,30000
4236,09028108259,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407262,30000
4237,09903202003,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=404961,2500000
4238,09903404003,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=404962,2200000
4239,09028108492,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407288,30000
4240,09028108507,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407289,35000
4241,09108417474,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=186925,300000
4242,09906919105,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=290721,90000
4243,09906919106,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=290722,130000
4244,09911626240,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390588,70000
4245,09911626280,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390624,70000
4246,09902616127,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381327,70000
4247,09902616132,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381328,65000
4248,09906919144,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381322,95000
4249,09902616122,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381323,80000
4250,09902616123,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381324,60000
4251,09906919123,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381316,85000
4252,09012633041,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381399,30000
4253,09012633042,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381400,30000
4254,09121313613,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=378574,650000000
4255,09012633055,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381407,40000
4256,09012633046,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381404,30000
4257,09911626281,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390625,65000
4258,09911626283,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390627,50000
4259,09911626284,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390628,50000
4260,09911626272,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390616,200000
4261,09911626273,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390617,50000
4262,09911626274,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390618,50000
4263,09911626225,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390574,50000
4264,09911626223,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390572,50000
4265,09911626286,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390630,55000
4266,09911626287,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390631,55000
4267,09911626288,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390632,70000
4268,09911626218,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390569,50000
4269,09911626210,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=390564,90000
4270,09911626213,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390565,50000
4271,09911626214,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=390566,50000
4272,09904097005,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=290749,130000
4273,09912001091,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=329452,550000
4274,09108711515,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=186914,120000
4275,09104603460,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=191072,550000
4276,09104848789,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=194032,250000
4277,09100909862,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=202626,175000
4278,09902616199,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=232491,120000
4279,09902616169,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=232476,110000
4280,09028112911,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=407300,150000
4281,09358793577,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423949,350000
4282,09120772998,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=424021,3100000
4283,09122237361,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423278,16000000
4284,09125774407,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423570,8800000
4285,09126878709,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423574,8500000
4286,09121600697,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423547,79000000
4287,09121939817,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423548,27500000
4288,09121880080,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=422695,270000000
4293,09902122206,1,0,0,https://www.mobile.ir/simcard/details.aspx?id=348528,300000
4294,09914512800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423560,100000
4295,09148566500,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423561,200000
4296,09148566008,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=423563,200000
4297,09189651006,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423564,200000
4298,09189642800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=423565,200000
4300,09104533337,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=225060,400000
4301,09100909832,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=202572,165000
4302,09104848845,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=194076,150000
4303,09104848847,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=194078,200000
4304,09108484771,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=191081,130000
4305,09108484780,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=191082,160000
4306,09108484782,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=191084,150000
